,CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,QuoteVolume
2328,1640098800,5571952,5582097,5532139,5544103,127.83284448,711175647.7533022
2329,1640102400,5540003,5561896,5506084,5529900,109.64402718,606579276.8147074
2330,1640106000,5526581,5565022,5523459,5558784,77.20087954,428308080.3502422
2331,1640109600,5555520,5577506,5548303,5556623,41.82658286,232655103.0035079
2332,1640113200,5556622,5557829,5529997,5531895,20.87615121,115760889.87521064
2333,1640116800,5533538,5549883,5513690,5542829,64.95017061,359147244.65291387
2334,1640120400,5542829,5564048,5530473,5543940,49.46005071,274348033.9646003
2335,1640124000,5542037,5617764,5535967,5603673,147.19827247,823033538.5721629
2336,1640127600,5602631,5624937,5587753,5624937,58.15142199,325801796.9351268
2337,1640131200,5624937,5624937,5573252,5579913,85.88743837,481164881.9578498
2338,1640134800,5580507,5590000,5556629,5558000,68.03896746,379421440.1851378
2339,1640138400,5558000,5577001,5552128,5573473,44.50655331,247667652.6390734
2340,1640142000,5573473,5650000,5566500,5629545,230.41459852,1296396458.8447185
2341,1640145600,5629545,5640074,5613165,5624999,78.82584613,443458028.0587811
2342,1640149200,5624999,5633731,5605483,5629640,73.55524013,413654470.0130023
2343,1640152800,5632500,5633881,5588098,5594928,53.84309538,301847588.15267307
2344,1640156400,5594928,5623332,5592224,5606140,58.30668376,326961784.7250734
2345,1640160000,5606229,5630580,5606229,5621439,65.7434888,369711528.96990234
2346,1640163600,5621439,5660544,5613815,5633333,196.6131772,1109757584.8223221
2347,1640167200,5635316,5641830,5584671,5594771,75.00787046,420733247.51078945
2348,1640170800,5594771,5618221,5587543,5614431,59.92750704,335915291.9448204
2349,1640174400,5614054,5625641,5585404,5597645,55.83365048,313047059.4981009
2350,1640178000,5599289,5613995,5538001,5550781,155.75384498,867611746.8510658
2351,1640181600,5550128,5572684,5532120,5548168,110.82860126,615190495.041324
2352,1640185200,5547358,5594250,5544846,5577858,81.44836657,453804990.05450124
2353,1640188800,5579280,5592009,5564301,5589570,65.83968596,367355034.76661277
2354,1640192400,5589570,5621136,5574660,5598091,88.26213487,494380742.56862634
2355,1640196000,5598000,5607789,5564716,5564716,43.98146964,245571493.29113364
2356,1640199600,5564716,5580000,5545664,5551000,49.07116057,272887167.31056654
2357,1640203200,5553991,5590387,5553991,5589814,37.61200383,209668697.58894023
2358,1640206800,5589813,5605701,5581751,5590153,34.72594943,194201518.49494854
2359,1640210400,5588913,5607947,5577000,5597842,40.37355866,225753101.03918594
2360,1640214000,5597842,5600746,5570755,5591380,65.43116972,365494100.45050687
2361,1640217600,5590453,5590453,5540839,5552609,63.11367883,350921150.5547783
2362,1640221200,5552191,5556193,5485005,5515282,166.76190383,919565043.6829183
2363,1640224800,5515282,5536832,5491549,5533069,88.60953769,488764233.92647827
2364,1640228400,5532917,5568902,5519180,5524884,95.88422139,531742983.0063424
2365,1640232000,5524884,5543665,5507349,5540654,73.1091669,403743543.8379771
2366,1640235600,5540000,5546007,5523792,5525000,39.213906,217067101.07679045
2367,1640239200,5525547,5545169,5513120,5526003,69.27902759,383245903.3807371
2368,1640242800,5525991,5543604,5520000,5541514,40.45159298,223701151.97741398
2369,1640246400,5541514,5543604,5495341,5505831,67.72331609,373803069.2745949
2370,1640250000,5505827,5529901,5498598,5527568,43.95868937,242452105.7774843
2371,1640253600,5529993,5538071,5510230,5531948,52.67064371,290958774.3156564
2372,1640257200,5533394,5543900,5516664,5539487,59.58966478,329582647.75387514
2373,1640260800,5541415,5550482,5518232,5532817,73.8218786,408593936.33483213
2374,1640264400,5532817,5585526,5532455,5565728,86.8181643,482903362.9694445
2375,1640268000,5566225,5593980,5558870,5560314,89.91135165,501711872.12254065
2376,1640271600,5561649,5571291,5544140,5559060,72.47129753,402843632.4582328
2377,1640275200,5560755,5589718,5555309,5587616,41.36954454,230790650.29732475
2378,1640278800,5587616,5623262,5569454,5618314,104.51074727,584951678.4190795
2379,1640282400,5618496,5740000,5609781,5727576,209.13041753,1185568744.665835
2380,1640286000,5730893,5809972,5730888,5785357,370.5264554,2135980069.2064872
2381,1640289600,5788232,5877874,5787683,5853493,154.59922396,902448321.2118776
2382,1640293200,5852095,5856776,5804245,5827300,93.06302699,542473221.8950574
2383,1640296800,5828291,5833154,5790689,5813471,60.12228695,349099751.18286544
2384,1640300400,5813471,5828727,5799215,5807330,81.2129704,472026580.62759393
2385,1640304000,5807332,5816813,5780919,5812261,72.36081381,419572406.90512294
2386,1640307600,5812261,5836362,5801344,5822714,101.77240856,592064155.1722027
2387,1640311200,5822272,5871405,5818484,5870534,189.97076284,1111893259.7119038
2388,1640314800,5870534,5888610,5838970,5845446,106.58476399,624774984.5190653
2389,1640318400,5840307,5851740,5820907,5837738,69.19392087,403855666.765544
2390,1640322000,5834490,5845000,5827355,5829801,32.91998665,192143104.15231484
2391,1640325600,5829781,5840400,5815876,5839851,64.74709196,377399858.1517991
2392,1640329200,5837246,5838298,5811193,5828693,58.19013583,339075740.98269755
2393,1640332800,5825555,5845278,5820498,5835832,47.41977542,276675287.7350508
2394,1640336400,5835383,5859589,5825663,5844867,104.01416538,608091921.8915422
2395,1640340000,5844770,5871595,5842771,5869000,71.90833926,421313381.5655804
2396,1640343600,5868005,5868200,5848000,5859096,49.7119853,291248011.5561307
2397,1640347200,5859957,5888800,5823932,5840977,99.49429465,582673484.8628671
2398,1640350800,5838834,5848906,5822908,5841415,66.66478603,388966360.9049553
2399,1640354400,5839540,5854967,5827942,5844183,62.91807278,367469924.50305134
2400,1640358000,5840335,5865249,5800501,5811431,81.47566489,475577554.1474999
2401,1640361600,5812389,5837015,5772813,5835468,146.60924101,851123808.7016611
2402,1640365200,5835467,5863000,5821000,5831838,84.29325106,492696579.2165284
2403,1640368800,5828799,5849793,5807451,5849793,52.23414839,304263265.6896961
2404,1640372400,5847779,5905828,5846831,5900627,112.97449783,664462774.3581282
2405,1640376000,5902179,5924549,5843200,5848897,123.03223484,724059954.6359923
2406,1640379600,5846153,5859960,5808876,5848416,96.11647943,561102268.1723213
2407,1640383200,5848412,5848694,5821160,5823865,53.93486474,314706753.68279105
2408,1640386800,5822865,5830243,5790953,5811868,94.33823676,548155206.4927682
2409,1640390400,5812224,5829482,5782620,5815987,145.32943257,843807185.6430933
2410,1640394000,5819767,5844718,5797179,5842996,78.19620629,455663315.45810217
2411,1640397600,5842999,5847055,5821195,5834916,43.43314633,253342937.28821385
2412,1640401200,5832823,5850000,5814755,5815000,40.63908444,237013166.4223967
2413,1640404800,5814423,5831031,5806921,5820000,44.96099556,261733799.32317457
2414,1640408400,5817245,5840293,5817000,5822453,38.04820346,221794857.56995702
2415,1640412000,5822741,5835453,5820949,5823968,29.49854006,171992053.82117042
2416,1640415600,5822552,5834685,5802000,5829891,61.17124407,355908417.6884412
2417,1640419200,5829891,5844096,5820000,5828470,53.135807,309872623.3277588
2418,1640422800,5830075,5834444,5815693,5823697,34.19493993,199134751.78793254
2419,1640426400,5826772,5837624,5818059,5820824,29.65575387,172819468.7152583
2420,1640430000,5820000,5822600,5790698,5800733,92.1962919,535249635.12308973
2421,1640433600,5802542,5818479,5795726,5803866,40.02339826,232413617.28842103
2422,1640437200,5804943,5829073,5804943,5817697,47.08907423,274118698.2330172
2423,1640440800,5817697,5835000,5801685,5823965,75.26306933,437784606.52508944
2424,1640444400,5823962,5826417,5808000,5811550,16.70323308,97134274.9056381
2425,1640448000,5812959,5819628,5805576,5807406,26.4135848,153517718.67843708
2426,1640451600,5807880,5814911,5787324,5799406,59.45606625,344918997.64101255
2427,1640455200,5799406,5820000,5750000,5808925,120.35994926,695452960.1178899
2428,1640458800,5811895,5850322,5807144,5834440,90.75947301,529186018.23471534
2429,1640462400,5830000,5830000,5816857,5824268,28.15856404,163969178.40197983
2430,1640466000,5827038,5835220,5810000,5824712,37.24384981,216930875.7959347
2431,1640469600,5825471,5845255,5820202,5833755,32.77285887,191260386.39124325
2432,1640473200,5832300,5834689,5789025,5795679,95.72899645,555609296.1436127
2433,1640476800,5792000,5802226,5763756,5768595,77.8203123,450363034.0378119
2434,1640480400,5770296,5787234,5755351,5767766,71.18891602,410697742.3041188
2435,1640484000,5769994,5799549,5761019,5783996,55.74790651,322230465.79131144
2436,1640487600,5783996,5785905,5710000,5724499,119.23053676,684129283.5199696
2437,1640491200,5724480,5725744,5678003,5684812,211.43760276,1205627511.113906
2438,1640494800,5683969,5709090,5679713,5706544,70.2515381,400231945.9010023
2439,1640498400,5706500,5722293,5702130,5709997,60.54263611,345796800.781881
2440,1640502000,5709993,5719827,5705035,5712576,42.64863447,243608369.54343775
2441,1640505600,5709500,5723263,5696173,5717000,35.69589314,203823823.96658802
2442,1640509200,5717000,5737000,5709160,5711763,55.57600201,318098626.39160144
2443,1640512800,5713497,5743359,5711000,5730000,38.6680358,221489652.56347308
2444,1640516400,5727278,5737868,5721393,5733131,24.01196651,137565377.159002
2445,1640520000,5733687,5740150,5660380,5695016,82.27052956,469104820.82363236
2446,1640523600,5694376,5719001,5687985,5712000,74.35428284,424039778.6641391
2447,1640527200,5712000,5720989,5702232,5709000,30.19213535,172426673.23297393
2448,1640530800,5709000,5716817,5694788,5711822,48.68276321,277691668.4993352
2449,1640534400,5715652,5751503,5711965,5727523,70.68521735,405223105.98465896
2450,1640538000,5727523,5765000,5726098,5750000,65.7367258,377636075.0378929
2451,1640541600,5751230,5765770,5740702,5750990,48.16398813,277088803.26625675
2452,1640545200,5750990,5765000,5740000,5759378,34.05673315,195844486.1064765
2453,1640548800,5758992,5764600,5747492,5759836,16.70271442,96151162.15939415
2454,1640552400,5760355,5762236,5751583,5751583,11.58990626,66742468.67536759
2455,1640556000,5754852,5834998,5715350,5808396,191.84976939,1110139518.2808943
2456,1640559600,5808396,5857999,5805498,5831335,126.43394667,737564387.726188
2457,1640563200,5832023,5839572,5791769,5808996,108.40933734,629590126.6540916
2458,1640566800,5809997,5827349,5784514,5795708,96.72117567,561847215.8063124
2459,1640570400,5794844,5806323,5771493,5806219,64.76080724,374895133.6462842
2460,1640574000,5806323,5830000,5795000,5813501,101.64607892,590960499.4117721
2461,1640577600,5813505,5844000,5811169,5834000,77.86986758,453964136.2559322
2462,1640581200,5834000,5842456,5815787,5834619,100.47692909,585626676.3232101
2463,1640584800,5837310,5837310,5815786,5822908,50.87397883,296348323.9674161
2464,1640588400,5819547,5832480,5810000,5827014,70.69564484,411683889.3108943
2465,1640592000,5827014,5835000,5801762,5804855,71.44598588,415694965.3359679
2466,1640595600,5804790,5824942,5793709,5798623,78.13485774,453955767.7756685
2467,1640599200,5797807,5824000,5793950,5823533,63.48000095,368765588.628192
2468,1640602800,5823500,5834998,5814472,5826572,51.91204086,302457953.3109098
2469,1640606400,5827544,5834000,5813003,5822439,30.31046892,176505371.71443304
2470,1640610000,5822439,5873451,5807000,5867181,129.1127991,754610065.4858193
2471,1640613600,5869345,5895000,5854752,5887995,147.62564872,867816125.13779
2472,1640617200,5885003,5927377,5877269,5910000,170.02450104,1003655122.8398921
2473,1640620800,5910008,5925005,5900768,5907149,53.5341662,316574458.9286167
2474,1640624400,5910417,5916264,5881101,5910000,55.15893374,325281478.1772896
2475,1640628000,5907343,5985000,5907227,5955329,222.12203678,1322030862.5815558
2476,1640631600,5955412,5965013,5931945,5936099,46.12828156,274180124.02803075
2477,1640635200,5939554,5939554,5886582,5886582,56.05529301,331375908.0529704
2478,1640638800,5885745,5900531,5850000,5886780,76.83105956,451479143.88129354
2479,1640642400,5886780,5897668,5854291,5856947,69.65112675,409204745.2412648
2480,1640646000,5854292,5881066,5831322,5858088,79.79481492,467505309.5319293
2481,1640649600,5858088,5863201,5815775,5820883,79.48685304,464032097.2918574
2482,1640653200,5821650,5821650,5745223,5786978,227.64570445,1316436861.1787105
2483,1640656800,5786978,5787225,5700551,5723831,243.36252136,1397501068.2775085
2484,1640660400,5722939,5740862,5700500,5719501,149.09768074,852441921.224902
2485,1640664000,5723635,5726313,5692029,5723040,113.75785577,649214312.9067141
2486,1640667600,5725248,5725248,5600000,5636170,233.37269689,1317488738.446708
2487,1640671200,5634186,5656899,5626476,5656383,68.03767165,383992098.12284434
2488,1640674800,5653642,5677425,5644422,5659202,115.03351681,651077193.1557641
2489,1640678400,5656841,5674345,5640564,5658691,56.78777677,321235839.9845566
2490,1640682000,5655132,5679500,5645286,5669807,86.4384296,490019840.5261244
2491,1640685600,5670090,5680000,5630644,5632000,65.93978807,372862782.0430389
2492,1640689200,5631414,5643996,5603000,5634055,94.48937071,531561172.97599125
2493,1640692800,5634329,5657752,5620406,5656000,39.25542677,221372917.208047
2494,1640696400,5656269,5670000,5640058,5643474,51.42079787,290820426.9301349
2495,1640700000,5643605,5657629,5622903,5625270,68.28513087,385182340.3055217
2496,1640703600,5629414,5645004,5550000,5633984,169.60850424,951878528.975671
2497,1640707200,5633434,5653735,5617954,5619696,90.15276291,507978304.3022049
2498,1640710800,5619696,5624149,5526466,5580125,193.86721637,1079727112.539525
2499,1640714400,5581100,5588956,5470000,5512810,171.91577351,948687293.6601346
2500,1640718000,5511589,5512830,5466399,5483368,130.57247898,716651930.1026168
2501,1640721600,5483305,5483305,5435023,5477668,95.12000177,519237277.92815953
2502,1640725200,5476679,5515663,5463173,5487649,81.08002802,445043916.0140813
2503,1640728800,5486235,5493565,5452069,5457996,93.44909414,511294673.7591779
2504,1640732400,5459983,5480000,5435000,5476731,100.22768129,547046584.4344879
2505,1640736000,5476731,5484560,5454215,5456831,93.08376291,509275300.5929198
2506,1640739600,5455923,5490928,5447625,5484746,110.14205075,602860736.4608382
2507,1640743200,5484746,5511111,5476000,5484938,99.81466912,548348293.0605248
2508,1640746800,5482777,5519498,5475000,5514293,113.44218688,624134980.7210847
2509,1640750400,5514293,5533212,5506403,5517702,62.279904,343868806.8089538
2510,1640754000,5517713,5524302,5487610,5489503,72.91360721,401373818.2240691
2511,1640757600,5489502,5505071,5486515,5503000,54.52968745,299701936.20155627
2512,1640761200,5502494,5514534,5491545,5502035,49.94276917,274964004.75789785
2513,1640764800,5502035,5504163,5465516,5468850,48.30988008,264819360.0746446
2514,1640768400,5467330,5500000,5465516,5491333,57.65471016,316276319.8335165
2515,1640772000,5489781,5530000,5455708,5516654,91.78330177,504076451.0984069
2516,1640775600,5514317,5520226,5483602,5489908,52.63817708,289845791.9459377
2517,1640779200,5489908,5498060,5469844,5487507,57.66096164,316124052.95698273
2518,1640782800,5485361,5492605,5370403,5389451,240.63547766,1301618276.098757
2519,1640786400,5387616,5454409,5360897,5449123,170.61980284,921119708.9695275
2520,1640790000,5450852,5502104,5428304,5493724,219.75846433,1201994912.4054692
2521,1640793600,5494273,5522769,5479111,5519493,100.57923453,553215235.9657749
2522,1640797200,5519493,5525000,5475429,5489429,69.58146743,382658800.613898
2523,1640800800,5488094,5488094,5460100,5472696,41.87941185,229334975.67210573
2524,1640804400,5469477,5493059,5449719,5465206,69.96512857,382521416.21896684
2525,1640808000,5453851,5458592,5408560,5416407,80.02548282,434650767.7304313
2526,1640811600,5416407,5481300,5408421,5446685,135.31459793,736459880.8914942
2527,1640815200,5447770,5447949,5414784,5432715,66.68232787,362111351.2406957
2528,1640818800,5430564,5457367,5415714,5436276,57.89221695,314602892.5340516
2529,1640822400,5436276,5445205,5304895,5343060,237.5079462,1272800340.912313
2530,1640826000,5340827,5389090,5280786,5368246,284.60325745,1519513977.668406
2531,1640829600,5369093,5377070,5345795,5359323,99.57863793,534042928.3401623
2532,1640833200,5358117,5371060,5324330,5370441,91.894441,491224979.4603422
2533,1640836800,5370883,5373280,5349827,5354523,56.22539589,301539196.42044747
2534,1640840400,5356340,5399111,5354402,5376138,91.18479651,490775656.63432014
2535,1640844000,5376138,5388615,5360488,5386777,87.65813422,471245607.88088137
2536,1640847600,5385952,5411649,5378997,5407304,89.56026798,483231617.1706734
2537,1640851200,5407304,5432233,5398067,5414289,87.40344004,473375145.13994807
2538,1640854800,5414276,5435555,5390032,5394322,102.68581904,555142753.6080858
2539,1640858400,5394322,5414845,5385436,5389134,60.27642834,325492968.7771917
2540,1640862000,5389134,5406634,5376895,5402917,82.67372925,446084293.2357766
2541,1640865600,5405488,5481994,5399410,5474754,90.75850265,494215760.4854096
2542,1640869200,5476055,5494998,5457657,5473574,102.50525299,561453751.6490433
2543,1640872800,5471677,5480000,5448878,5451224,61.14726483,334136592.2266794
2544,1640876400,5451224,5460587,5427817,5445708,106.36753104,578950744.9067805
2545,1640880000,5445753,5469067,5430000,5430000,66.9348568,364823551.62047905
2546,1640883600,5431286,5486427,5425335,5480636,68.54195728,373773558.6821048
2547,1640887200,5483207,5500000,5468437,5494016,60.41671463,331496653.3659444
2548,1640890800,5494014,5522222,5466299,5511136,78.69482573,432645585.36107224
2549,1640894400,5510000,5518472,5473519,5475929,49.22613773,270820189.5463199
2550,1640898000,5473639,5487771,5419954,5431744,73.4499135,400785308.128632
2551,1640901600,5438239,5448518,5404346,5443692,53.93196543,292928581.7470969
2552,1640905200,5443692,5446059,5380855,5417122,73.03560211,395278801.42999023
2553,1640908800,5422064,5435000,5407018,5426200,77.62138496,420698169.66936255
2554,1640912400,5426197,5452000,5395000,5417895,116.58278468,632205628.2485443
2555,1640916000,5420000,5445745,5393492,5420426,121.67827048,659450304.1558597
2556,1640919600,5420310,5421450,5394005,5408875,67.58622705,365337558.89858073
2557,1640923200,5408875,5440000,5403000,5433860,58.09376734,315124316.4102846
2558,1640926800,5432824,5459632,5422264,5446467,105.11995427,572077993.7577026
2559,1640930400,5447998,5458038,5433802,5443301,62.90867483,342600073.0204747
2560,1640934000,5441407,5469348,5428192,5452218,104.32976724,568612964.1445622
2561,1640937600,5453170,5460000,5394798,5431400,156.0437091,846021218.5332426
2562,1640941200,5430186,5588553,5416344,5570189,331.99742948,1833772488.045757
2563,1640944800,5572422,5597775,5550000,5555915,149.004454,829958867.2285535
2564,1640948400,5552237,5574748,5516997,5527947,153.99007127,855480186.2041878
2565,1640952000,5525156,5544109,5508352,5511618,101.53456218,561226288.2520263
2566,1640955600,5511931,5522289,5500000,5511406,88.16359062,485922030.0639346
2567,1640959200,5511381,5533101,5501148,5504227,104.90460073,578191631.6035587
2568,1640962800,5504237,5510513,5465275,5484000,171.92284623,945243316.836565
2569,1640966400,5483996,5531000,5479887,5512755,163.14722628,898249053.2818172
2570,1640970000,5512755,5528000,5454259,5460728,85.70590295,470815878.74262875
2571,1640973600,5459112,5466054,5394431,5407814,114.689322,621545091.2871221
2572,1640977200,5404767,5408923,5350000,5365406,77.94094795,419434945.3345511
2573,1640980800,5368531,5368531,5255555,5259037,123.75429921,656981305.5097997
2574,1640984400,5259058,5314420,5254161,5278353,117.21886776,620005977.96748
2575,1640988000,5280372,5347736,5269873,5330979,115.68837497,613889210.7466806
2576,1640991600,5332507,5359000,5322789,5330738,96.89511283,517367838.76881254
2577,1640995200,5329679,5355469,5316222,5325242,93.51963568,499555447.9401435
2578,1640998800,5327005,5384844,5323749,5376199,116.53383253,624344128.240108
2579,1641002400,5376199,5407484,5365005,5388884,96.44216374,519601283.77945256
2580,1641006000,5391366,5402039,5380820,5389928,63.51871197,342443783.3797762
2581,1641009600,5389200,5399548,5384364,5391012,26.50721812,142958285.64537585
2582,1641013200,5392344,5398158,5368104,5379866,55.38807715,298174741.8041768
2583,1641016800,5379837,5471828,5376663,5430000,146.73130173,798192277.6930958
2584,1641020400,5432075,5442174,5405233,5409236,40.32808831,218835708.72379875
2585,1641024000,5410315,5438639,5401395,5434087,48.61821233,263325965.45317662
2586,1641027600,5431747,5447683,5420000,5421276,41.39292744,224912821.42363536
2587,1641031200,5425214,5431688,5406295,5423570,35.22562525,190904065.52892554
2588,1641034800,5427286,5442626,5380392,5397341,77.91999011,421201979.88549125
2589,1641038400,5397610,5410384,5382694,5386199,35.79598947,193294277.95716542
2590,1641042000,5384617,5425936,5383809,5419226,40.90769885,221284858.70508152
2591,1641045600,5424128,5430000,5405259,5414314,41.97326623,227411096.14495292
2592,1641049200,5417125,5421683,5394314,5402604,42.26090074,228535161.15775478
2593,1641052800,5403807,5464454,5398448,5435260,78.61555008,427430648.47254837
2594,1641056400,5436098,5469012,5432377,5441415,60.47539324,329668717.2974665
2595,1641060000,5443601,5517569,5438248,5496729,77.55609687,425027840.47582513
2596,1641063600,5497000,5504094,5461079,5474364,64.55031838,354051203.5091887
2597,1641067200,5470743,5472764,5446061,5450251,27.42673481,149676791.2070715
2598,1641070800,5450251,5474289,5441302,5459836,29.15846376,159146883.77495325
2599,1641074400,5460313,5472754,5444926,5448710,35.34386673,192942148.5422585
2600,1641078000,5451028,5466760,5439996,5459201,24.44361613,133316476.31554589
2601,1641081600,5463330,5502343,5445979,5495000,54.84133409,300156316.66234165
2602,1641085200,5494884,5496666,5458961,5485235,59.51657254,325952826.8341467
2603,1641088800,5485235,5485235,5450001,5456192,49.69569556,271486456.9129972
2604,1641092400,5452302,5464481,5447000,5456273,28.07718545,153190276.071411
2605,1641096000,5455640,5463379,5445000,5452434,33.64472808,183514741.9869137
2606,1641099600,5450748,5460739,5390650,5405701,81.43529361,441925796.5041058
2607,1641103200,5406522,5425150,5398222,5424202,51.76707674,280146677.5345917
2608,1641106800,5420000,5444298,5417956,5433580,47.05780373,255556973.99839705
2609,1641110400,5430484,5449000,5427993,5433426,26.25837564,142735202.27832064
2610,1641114000,5431270,5441174,5413145,5439648,38.12979522,206994849.2780649
2611,1641117600,5436077,5470000,5433000,5449007,40.27310866,219571768.95241168
2612,1641121200,5445227,5453972,5430634,5435000,16.74372702,91138962.76785342
2613,1641124800,5435000,5456545,5434409,5442972,23.01773476,125351913.61061764
2614,1641128400,5442493,5462419,5415037,5446345,78.33326003,425849038.0311134
2615,1641132000,5447110,5447127,5423663,5431000,32.88945429,178686917.55217093
2616,1641135600,5431000,5439554,5420000,5426217,29.89038572,162280906.57516313
2617,1641139200,5428633,5456072,5423710,5453138,41.66877403,226814226.94385007
2618,1641142800,5453138,5510000,5445000,5498623,108.26605915,593259599.4806964
2619,1641146400,5499000,5520000,5450005,5457259,101.5632389,556893970.6038653
2620,1641150000,5457000,5457000,5376000,5420027,124.87597674,675818901.5453162
2621,1641153600,5417325,5425888,5397869,5404245,32.4821036,175747183.81665707
2622,1641157200,5408153,5420000,5397239,5416105,30.11346253,162922823.17783752
2623,1641160800,5415961,5432725,5408302,5418872,49.25314983,266988945.36196768
2624,1641164400,5420043,5459333,5419907,5441604,59.90313427,325813972.3358446
2625,1641168000,5447572,5468293,5445445,5449000,55.61587965,303405050.96217626
2626,1641171600,5448625,5450202,5430000,5431715,45.32860809,246541591.6354256
2627,1641175200,5430589,5434269,5417800,5430559,30.83305595,167289231.91742003
2628,1641178800,5430001,5430017,5408467,5420114,35.71163824,193448902.06756756
2629,1641182400,5422000,5429508,5388101,5399593,76.76287606,415133384.33212465
2630,1641186000,5398892,5416991,5397000,5404484,24.59581216,133005197.6005573
2631,1641189600,5404489,5446501,5400000,5430633,86.52712922,469508804.3169227
2632,1641193200,5430633,5432562,5409237,5414117,33.08760339,179379550.88893306
2633,1641196800,5413684,5429029,5408090,5426020,38.27130313,207383612.65493742
2634,1641200400,5426020,5433106,5410963,5417392,29.22829779,158496283.28045514
2635,1641204000,5417374,5429192,5393436,5413215,62.8448236,339775331.97656155
2636,1641207600,5415657,5440000,5415657,5425801,86.8950919,471577446.0917384
2637,1641211200,5426948,5455000,5425150,5448657,64.57628521,351487103.1696525
2638,1641214800,5448657,5477676,5426592,5428032,108.01192318,588616310.5086417
2639,1641218400,5430600,5446185,5426621,5430125,53.90067171,293110650.4602354
2640,1641222000,5428496,5450000,5395919,5407717,120.77327728,654378574.4037983
2641,1641225600,5407717,5420633,5376000,5386730,114.05178416,615959997.8049818
2642,1641229200,5385001,5397215,5339374,5357137,152.92443277,819874644.4982284
2643,1641232800,5357535,5399999,5352913,5374298,67.39890152,362461851.61153954
2644,1641236400,5376108,5388940,5354879,5360097,35.41182865,190256755.56571895
2645,1641240000,5363094,5379366,5350614,5350614,36.57118054,196315449.14827344
2646,1641243600,5350231,5357392,5276487,5300636,226.63380823,1202261451.0135307
2647,1641247200,5297630,5336949,5289529,5309198,62.73368164,333113538.6815799
2648,1641250800,5307520,5362509,5305910,5336722,74.42008806,397137253.95670056
2649,1641254400,5336143,5374999,5328122,5362273,75.72236134,405504933.97537947
2650,1641258000,5363444,5371719,5330803,5340551,71.7767136,384045800.93087465
2651,1641261600,5340551,5357720,5320190,5320190,54.9537284,293271789.30652744
2652,1641265200,5322014,5345499,5309500,5333000,60.03124079,319845457.15767395
2653,1641268800,5332706,5371769,5326569,5366760,70.74831488,378835928.8840446
2654,1641272400,5363827,5373461,5333207,5338647,95.02997789,508471158.8484496
2655,1641276000,5339149,5360297,5334079,5346655,40.74973181,217858918.5045534
2656,1641279600,5346656,5373694,5337715,5373099,57.16467515,306169992.3086744
2657,1641283200,5373021,5394051,5363864,5390524,77.33941008,415980376.8505035
2658,1641286800,5391241,5405604,5377553,5387787,62.35397447,336226401.41833353
2659,1641290400,5387787,5400000,5365812,5374071,67.73010912,364629385.4539166
2660,1641294000,5374071,5419880,5365842,5406740,102.91141322,555265828.692776
2661,1641297600,5406740,5431425,5406740,5425602,83.51511244,452827056.94201595
2662,1641301200,5428051,5430868,5406080,5425961,41.79263327,226411360.36220133
2663,1641304800,5425000,5473904,5398349,5459887,155.81832024,848384662.4147309
2664,1641308400,5462134,5513877,5447394,5502052,189.3471527,1038445556.7648965
2665,1641312000,5501161,5516632,5437337,5443854,133.92530762,734481180.5096288
2666,1641315600,5442621,5442621,5410785,5429569,74.70556693,405558175.3822941
2667,1641319200,5428768,5454259,5405595,5407381,42.30531542,229874302.18675643
2668,1641322800,5407381,5424518,5295000,5314919,152.94465991,818518824.2985653
2669,1641326400,5314001,5393377,5314001,5349006,125.44213565,672967382.9447166
2670,1641330000,5347686,5393695,5337484,5374869,102.94596734,552983993.2549748
2671,1641333600,5376522,5383427,5348377,5374216,51.99879403,278990273.18638146
2672,1641337200,5371722,5372772,5342766,5363328,49.26893306,264080012.92297983
2673,1641340800,5361976,5361976,5320000,5328098,94.76620978,506156643.1553145
2674,1641344400,5329012,5381227,5316002,5378066,75.5605025,404157473.0959109
2675,1641348000,5377912,5383599,5351757,5351757,53.99625576,289929012.0067377
2676,1641351600,5353600,5385054,5353600,5374517,51.64331639,277585712.3129874
2677,1641355200,5375503,5399500,5375126,5388962,72.63413367,391311852.6779178
2678,1641358800,5388962,5396812,5380318,5386765,61.66854725,332187923.5450052
2679,1641362400,5385263,5387563,5367373,5376486,34.8179464,187173271.113932
2680,1641366000,5372268,5392085,5367948,5391606,42.30658408,227640691.79374972
2681,1641369600,5389523,5393860,5377267,5387000,59.11595748,318401914.08548325
2682,1641373200,5387084,5411200,5366898,5408208,56.77461042,305923938.49305516
2683,1641376800,5406835,5440000,5400269,5431663,59.94319777,325010335.3917064
2684,1641380400,5431666,5449731,5411247,5423062,83.6696935,454457673.45604736
2685,1641384000,5426000,5426000,5337384,5358245,101.42394969,544578071.3278131
2686,1641387600,5358245,5364623,5316337,5356717,129.34611882,690962653.7612902
2687,1641391200,5356356,5383992,5342912,5379800,96.69143375,518873219.3880895
2688,1641394800,5379708,5419191,5343462,5405000,149.19082255,802587727.3767222
2689,1641398400,5406583,5426410,5372866,5397201,115.29163942,622846990.7523324
2690,1641402000,5399608,5410000,5366661,5368359,63.4604729,341841048.89265025
2691,1641405600,5367660,5389750,5337405,5338141,69.55949431,372922353.79729235
2692,1641409200,5340328,5370783,5290886,5334011,183.73906892,977588663.1644381
2693,1641412800,5325315,5344602,5187752,5197524,288.27618601,1515321103.01601
2694,1641416400,5196512,5212608,5093074,5113000,425.30011986,2187293463.1374598
